,satisfaction_life,satisfaction_economy,satisfaction_government,satisfaction_democracy,satisfaction_education,satisfaction_health_services,immigration_same_ethnicity,immigration_diff_ethnicity,immigration_world_poor,country,gender,age,degree,weight
14755,8,4,0,4,5,0,Allow some,Allow some,Allow a few,Estonia,Female,60.0,False,0.057953675999999996
14756,9,6,6,7,8,6,Allow some,Allow some,Allow some,Estonia,Female,63.0,True,0.057949941
14757,7,7,6,4,9,4,Allow some,Allow a few,Allow none,Estonia,Male,67.0,False,0.058103290999999994
14758,3,2,3,3,8,2,Allow some,Allow a few,Allow a few,Estonia,Female,48.0,True,0.05800658400000001
14759,8,8,7,6,4,3,Allow some,Allow some,Allow some,Estonia,Female,20.0,True,0.057953675999999996
14760,8,6,6,6,10,10,Allow a few,Allow a few,Allow a few,Estonia,Female,18.0,False,0.058035252999999995
14761,10,7,5,8,8,8,Allow many to come and live here,Allow some,Allow some,Estonia,Female,67.0,False,0.058035252999999995
14762,7,7,4,9,8,6,Allow a few,Allow none,Allow none,Estonia,Male,52.0,False,0.057899756
14763,6,3,5,5,4,3,Allow none,Allow none,Allow none,Estonia,Female,51.0,False,0.058124267
14764,5,5,5,1,8,8,Allow some,Allow some,Allow a few,Estonia,Female,69.0,False,0.057949941
14765,8,6,6,5,6,6,Allow a few,Allow some,Allow some,Estonia,Female,30.0,True,0.057953675999999996
14766,6,4,6,0,3,7,Allow none,Allow none,Allow none,Estonia,Female,47.0,False,0.058124267
14767,8,3,0,3,9,3,Allow some,Allow none,Allow a few,Estonia,Female,57.0,False,0.05800658400000001
14768,6,3,5,5,9,6,Allow some,Allow some,Allow some,Estonia,Female,47.0,False,0.057953675999999996
14769,10,5,5,5,5,5,Allow many to come and live here,Allow some,Allow a few,Estonia,Male,43.0,False,0.057908605999999994
14770,8,5,5,3,5,4,Allow a few,Allow none,Allow none,Estonia,Female,62.0,False,0.058124267
14771,8,8,4,8,8,6,Allow many to come and live here,Allow many to come and live here,Allow some,Estonia,Male,55.0,True,0.058014933
14772,3,5,5,4,6,8,Allow some,Allow some,Allow some,Estonia,Male,56.0,False,0.057908605999999994
14773,7,0,0,6,8,2,Allow many to come and live here,Allow some,Allow a few,Estonia,Female,62.0,False,0.057949941
14774,7,3,5,4,6,6,Allow some,Allow some,Allow a few,Estonia,Female,25.0,True,0.057953675999999996
14775,4,5,5,7,5,7,Allow many to come and live here,Allow some,Allow a few,Estonia,Male,64.0,False,0.058014933
14776,9,8,6,9,4,3,Allow many to come and live here,Allow none,Allow none,Estonia,Female,59.0,True,0.057953675999999996
14777,7,5,1,0,3,3,Allow some,Allow some,Allow a few,Estonia,Male,48.0,False,0.057899756
14778,8,5,4,5,7,4,Allow some,Allow some,Allow a few,Estonia,Female,43.0,False,0.05800658400000001
14779,4,2,4,0,3,1,Allow a few,Allow a few,Allow a few,Estonia,Female,47.0,False,0.057953675999999996
14780,5,7,5,3,5,3,Allow some,Allow none,Allow a few,Estonia,Female,43.0,False,0.05800658400000001
14781,10,7,7,7,10,5,Allow a few,Allow a few,Allow a few,Estonia,Female,70.0,False,0.057953675999999996
14782,6,6,6,7,8,6,Allow some,Allow some,Allow some,Estonia,Female,42.0,True,0.057953675999999996
14783,8,3,2,3,10,8,Allow many to come and live here,Allow some,Allow many to come and live here,Estonia,Male,77.0,True,0.058014933
14784,8,6,7,9,8,6,Allow some,Allow a few,Allow some,Estonia,Female,24.0,False,0.058035252999999995
14785,4,5,2,4,7,0,Allow some,Allow some,Allow some,Estonia,Female,53.0,False,0.05800658400000001
14786,10,9,0,5,8,6,Allow some,Allow a few,Allow none,Estonia,Female,72.0,False,0.058035252999999995
14787,9,7,6,7,8,8,Allow many to come and live here,Allow some,Allow some,Estonia,Female,62.0,True,0.057949941
14788,5,5,5,7,8,8,Allow many to come and live here,Allow some,Allow some,Estonia,Male,65.0,False,0.057908605999999994
14789,7,7,6,7,8,7,Allow some,Allow some,Allow some,Estonia,Male,43.0,False,0.058014933
14790,10,7,5,5,10,5,Allow many to come and live here,Allow some,Allow a few,Estonia,Female,68.0,False,0.057953675999999996
14791,5,5,5,8,4,5,Allow many to come and live here,Allow some,Allow some,Estonia,Male,57.0,False,0.057908605999999994
14792,7,5,3,2,2,5,Allow some,Allow some,Allow some,Estonia,Female,28.0,False,0.057953675999999996
14793,10,7,6,7,6,6,Allow many to come and live here,Allow some,Allow some,Estonia,Female,18.0,False,0.05800658400000001
14794,8,7,6,7,8,5,Allow some,Allow a few,Allow none,Estonia,Female,39.0,True,0.05800658400000001
14795,5,5,8,2,5,6,Allow a few,Allow a few,Allow a few,Estonia,Female,72.0,False,0.058124267
14796,10,5,7,10,10,8,Allow a few,Allow a few,Allow a few,Estonia,Female,16.0,False,0.05800658400000001
14797,9,2,2,2,7,6,Allow some,Allow a few,Allow none,Estonia,Male,65.0,True,0.057899756
14798,8,5,5,4,7,6,Allow some,Allow a few,Allow a few,Estonia,Female,35.0,True,0.057949941
14799,5,7,5,7,7,4,Allow many to come and live here,Allow some,Allow some,Estonia,Male,40.0,True,0.058014933
14800,8,6,3,5,6,4,Allow many to come and live here,Allow some,Allow some,Estonia,Female,55.0,True,0.05800658400000001
14801,8,5,4,4,5,4,Allow some,Allow some,Allow some,Estonia,Male,31.0,False,0.058103290999999994
14802,7,6,6,8,8,6,Allow some,Allow a few,Allow a few,Estonia,Female,46.0,True,0.057953675999999996
14803,6,7,7,7,7,3,Allow none,Allow none,Allow none,Estonia,Male,82.0,False,0.057899756
14804,5,1,1,1,6,4,Allow a few,Allow a few,Allow none,Estonia,Female,71.0,False,0.057953675999999996
14805,9,5,2,5,8,9,Allow a few,Allow a few,Allow a few,Estonia,Female,60.0,False,0.057953675999999996
14806,6,4,3,2,2,5,Allow some,Allow some,Allow some,Estonia,Female,43.0,False,0.057953675999999996
14807,9,5,8,8,9,4,Allow none,Allow none,Allow none,Estonia,Female,67.0,True,0.058124267
14808,7,5,6,8,6,6,Allow some,Allow some,Allow some,Estonia,Female,63.0,True,0.057953675999999996
14809,8,3,0,5,5,5,Allow a few,Allow a few,Allow none,Estonia,Male,24.0,False,0.058014933
14810,10,3,3,7,5,7,Allow a few,Allow a few,Allow a few,Estonia,Female,88.0,True,0.057953675999999996
14811,5,5,6,7,5,8,Allow some,Allow some,Allow some,Estonia,Male,89.0,False,0.058014933
14812,10,8,5,5,5,8,Allow a few,Allow a few,Allow a few,Estonia,Male,44.0,False,0.058103290999999994
14813,8,8,5,7,8,6,Allow some,Allow some,Allow some,Estonia,Male,16.0,False,0.057899756
14814,9,8,8,10,7,5,Allow some,Allow some,Allow some,Estonia,Male,28.0,True,0.058014933
14815,7,7,6,7,8,2,Allow a few,Allow none,Allow none,Estonia,Female,69.0,False,0.057953675999999996
14816,5,3,3,5,1,1,Allow a few,Allow none,Allow none,Estonia,Female,66.0,False,0.058124267
14817,7,5,3,6,6,2,Allow some,Allow a few,Allow a few,Estonia,Female,43.0,False,0.057953675999999996
14818,8,4,3,6,8,7,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Estonia,Male,32.0,False,0.058014933
14819,8,2,2,2,5,3,Allow a few,Allow a few,Allow a few,Estonia,Male,36.0,False,0.058014933
14820,5,8,2,5,9,3,Allow some,Allow some,Allow some,Estonia,Female,59.0,False,0.057953675999999996
14821,5,7,5,5,10,4,Allow some,Allow a few,Allow a few,Estonia,Male,85.0,False,0.058014933
14822,8,8,5,3,4,3,Allow some,Allow some,Allow none,Estonia,Female,52.0,False,0.05800658400000001
14823,7,7,5,6,8,7,Allow some,Allow some,Allow some,Estonia,Male,47.0,True,0.058014933
14824,7,6,6,7,7,9,Allow some,Allow some,Allow none,Estonia,Female,66.0,False,0.05800658400000001
14825,7,2,2,2,8,7,Allow a few,Allow a few,Allow a few,Estonia,Male,21.0,False,0.057899756
14826,5,10,10,10,5,10,Allow a few,Allow none,Allow a few,Estonia,Female,81.0,False,0.057953675999999996
14827,5,3,6,4,3,6,Allow some,Allow a few,Allow a few,Estonia,Male,64.0,False,0.058103290999999994
14828,9,5,5,5,2,3,Allow many to come and live here,Allow a few,Allow a few,Estonia,Male,31.0,False,0.058103290999999994
14829,7,7,6,7,7,6,Allow some,Allow some,Allow some,Estonia,Male,58.0,True,0.057899756
14830,8,3,1,1,7,3,Allow some,Allow some,Allow a few,Estonia,Male,24.0,False,0.058014933
14831,5,4,8,3,3,4,Allow some,Allow some,Allow a few,Estonia,Female,61.0,False,0.057953675999999996
14832,7,7,6,7,8,7,Allow some,Allow some,Allow some,Estonia,Female,40.0,False,0.05800658400000001
14833,6,6,4,8,8,8,Allow many to come and live here,Allow some,Allow some,Estonia,Female,63.0,False,0.058035252999999995
14834,8,8,6,4,8,4,Allow some,Allow a few,Allow a few,Estonia,Male,66.0,True,0.057830395
14835,8,6,1,8,9,7,Allow many to come and live here,Allow some,Allow none,Estonia,Female,44.0,True,0.05800658400000001
14836,7,5,5,3,7,3,Allow a few,Allow a few,Allow a few,Estonia,Male,64.0,False,0.058103290999999994
14837,8,7,7,8,6,6,Allow many to come and live here,Allow some,Allow a few,Estonia,Male,49.0,False,0.057899756
14838,8,7,6,5,5,4,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Estonia,Female,31.0,False,0.057953675999999996
14839,6,3,4,0,7,3,Allow many to come and live here,Allow some,Allow some,Estonia,Male,41.0,False,0.058014933
14840,10,5,3,1,9,1,Allow some,Allow a few,Allow a few,Estonia,Female,66.0,True,0.057953675999999996
14841,5,1,3,2,8,6,Allow some,Allow a few,Allow a few,Estonia,Male,50.0,False,0.057899756
14842,7,5,7,7,7,5,Allow a few,Allow none,Allow none,Estonia,Female,70.0,False,0.058124267
14843,10,5,5,6,5,7,Allow some,Allow some,Allow some,Estonia,Male,55.0,False,0.057899756
14844,7,4,5,4,6,5,Allow a few,Allow none,Allow none,Estonia,Female,42.0,False,0.058124267
14845,8,5,5,2,3,3,Allow a few,Allow a few,Allow a few,Estonia,Female,52.0,True,0.057953675999999996
14846,8,6,5,5,10,8,Allow a few,Allow none,Allow none,Estonia,Male,21.0,False,0.058103290999999994
14847,9,7,5,8,8,4,Allow some,Allow a few,Allow a few,Estonia,Female,86.0,True,0.05800658400000001
14848,6,2,7,7,8,5,Allow many to come and live here,Allow some,Allow none,Estonia,Female,59.0,False,0.058035252999999995
14849,7,5,5,6,6,4,Allow a few,Allow none,Allow none,Estonia,Male,83.0,False,0.058014933
14850,7,4,4,4,8,3,Allow a few,Allow a few,Allow none,Estonia,Male,39.0,False,0.057899756
14851,9,6,8,6,9,2,Allow a few,Allow a few,Allow a few,Estonia,Male,59.0,False,0.058014933
14852,7,6,4,5,4,3,Allow some,Allow some,Allow some,Estonia,Male,72.0,True,0.058014933
14853,9,7,7,7,7,5,Allow some,Allow some,Allow some,Estonia,Female,53.0,False,0.057953675999999996
14854,5,5,8,9,8,8,Allow a few,Allow a few,Allow none,Estonia,Male,46.0,False,0.057908605999999994
14855,3,3,3,5,7,4,Allow many to come and live here,Allow some,Allow some,Estonia,Female,54.0,False,0.057953675999999996
14856,9,5,5,6,9,5,Allow some,Allow none,Allow none,Estonia,Male,73.0,True,0.058014933
14857,8,6,5,7,8,7,Allow many to come and live here,Allow a few,Allow a few,Estonia,Female,24.0,True,0.057953675999999996
14858,7,6,7,6,7,6,Allow many to come and live here,Allow a few,Allow none,Estonia,Male,61.0,False,0.058014933
14859,8,8,6,8,8,4,Allow some,Allow a few,Allow none,Estonia,Female,66.0,False,0.057953675999999996
14860,7,8,6,9,8,8,Allow many to come and live here,Allow some,Allow some,Estonia,Female,30.0,True,0.057953675999999996
14861,5,2,2,5,3,2,Allow a few,Allow none,Allow none,Estonia,Female,34.0,False,0.058124267
14862,8,6,4,4,6,4,Allow some,Allow some,Allow a few,Estonia,Female,55.0,False,0.057949941
14863,6,7,5,5,7,6,Allow many to come and live here,Allow some,Allow a few,Estonia,Female,69.0,False,0.058035252999999995
14864,8,8,5,6,7,7,Allow some,Allow none,Allow a few,Estonia,Male,68.0,True,0.057830395
14865,9,4,6,4,7,6,Allow some,Allow a few,Allow a few,Estonia,Female,19.0,False,0.057953675999999996
14866,8,5,4,8,5,5,Allow many to come and live here,Allow some,Allow some,Estonia,Female,46.0,True,0.058035252999999995
14867,8,9,8,10,9,8,Allow some,Allow some,Allow some,Estonia,Male,46.0,True,0.057899756
14868,5,5,2,3,6,4,Allow many to come and live here,Allow a few,Allow a few,Estonia,Female,87.0,False,0.05800658400000001
14869,5,5,5,5,8,5,Allow some,Allow some,Allow some,Estonia,Female,82.0,False,0.057949941
14870,5,8,9,3,9,6,Allow a few,Allow none,Allow none,Estonia,Male,51.0,False,0.057830395
14871,9,3,3,7,5,8,Allow a few,Allow none,Allow none,Estonia,Female,77.0,False,0.057953675999999996
14872,10,8,6,7,5,4,Allow some,Allow a few,Allow a few,Estonia,Female,31.0,False,0.057949941
14873,3,3,3,3,5,5,Allow some,Allow a few,Allow none,Estonia,Male,48.0,False,0.058014933
14874,5,3,0,5,8,4,Allow a few,Allow a few,Allow a few,Estonia,Female,58.0,False,0.05800658400000001
14875,6,5,5,6,7,7,Allow some,Allow some,Allow some,Estonia,Male,85.0,False,0.057899756
14876,6,6,4,5,7,7,Allow some,Allow some,Allow a few,Estonia,Male,51.0,False,0.057899756
14877,10,7,10,5,10,10,Allow none,Allow none,Allow none,Estonia,Female,49.0,True,0.05800658400000001
14878,8,3,4,4,7,3,Allow a few,Allow a few,Allow none,Estonia,Female,37.0,False,0.05800658400000001
14879,7,5,5,6,7,4,Allow some,Allow some,Allow some,Estonia,Female,18.0,False,0.057953675999999996
14880,5,3,1,5,8,3,Allow some,Allow a few,Allow none,Estonia,Female,68.0,False,0.05800658400000001
14881,8,7,7,7,8,6,Allow some,Allow some,Allow some,Estonia,Male,46.0,True,0.057899756
14882,8,8,7,8,6,5,Allow a few,Allow some,Allow none,Estonia,Female,47.0,False,0.057953675999999996
14883,6,5,4,0,8,8,Allow a few,Allow some,Allow none,Estonia,Female,54.0,False,0.057953675999999996
14884,7,5,4,7,8,5,Allow a few,Allow a few,Allow a few,Estonia,Female,61.0,True,0.05800658400000001
14885,8,4,4,5,8,7,Allow many to come and live here,Allow many to come and live here,Allow some,Estonia,Male,15.0,False,0.058014933
14886,10,9,8,10,10,5,Allow a few,Allow a few,Allow a few,Estonia,Male,36.0,True,0.058014933
14887,6,6,5,7,5,4,Allow some,Allow some,Allow some,Estonia,Male,39.0,True,0.057908605999999994
14888,7,6,5,5,8,6,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Estonia,Female,24.0,True,0.057953675999999996
14889,8,4,3,3,8,2,Allow a few,Allow some,Allow a few,Estonia,Female,70.0,True,0.057949941
14890,10,2,0,5,10,10,Allow many to come and live here,Allow none,Allow none,Estonia,Male,58.0,False,0.057908605999999994
14891,10,10,5,5,5,5,Allow a few,Allow none,,Estonia,Female,80.0,False,0.057953675999999996
14892,8,8,7,7,8,5,Allow some,Allow none,Allow none,Estonia,Female,71.0,True,0.05800658400000001
14893,0,4,4,3,8,2,Allow some,Allow a few,Allow none,Estonia,Female,67.0,False,0.057949941
14894,5,7,5,2,5,2,Allow a few,Allow none,Allow none,Estonia,Female,54.0,False,0.057953675999999996
14895,5,0,0,5,10,0,Allow some,Allow some,Allow some,Estonia,Male,34.0,False,0.058014933
14896,9,7,6,7,7,5,Allow many to come and live here,Allow a few,Allow some,Estonia,Male,68.0,True,0.058014933
14897,8,6,4,6,9,8,Allow many to come and live here,Allow some,Allow some,Estonia,Female,25.0,False,0.05800658400000001
14898,6,6,5,6,6,7,Allow a few,Allow a few,Allow a few,Estonia,Female,69.0,False,0.05800658400000001
14899,3,1,3,1,5,0,Allow none,Allow none,Allow none,Estonia,Male,26.0,False,0.058103290999999994
14900,8,5,3,3,8,6,Allow some,Allow a few,Allow a few,Estonia,Female,67.0,False,0.05800658400000001
14901,8,6,7,9,6,4,Allow some,Allow some,Allow some,Estonia,Male,16.0,False,0.057899756
14902,9,6,7,7,8,7,Allow some,Allow some,Allow some,Estonia,Female,84.0,False,0.05800658400000001
14903,8,4,6,6,6,5,Allow some,Allow a few,Allow none,Estonia,Female,78.0,False,0.058124267
14904,7,4,4,3,7,3,Allow some,Allow a few,Allow a few,Estonia,Female,65.0,False,0.058035252999999995
14905,8,1,1,1,6,4,Allow a few,Allow a few,Allow a few,Estonia,Female,25.0,False,0.05800658400000001
14906,5,5,3,3,3,2,Allow a few,Allow a few,Allow a few,Estonia,Male,90.0,False,0.058103290999999994
14907,6,6,7,7,8,4,Allow some,Allow some,Allow some,Estonia,Female,36.0,False,0.057953675999999996
14908,6,7,6,7,8,4,Allow some,Allow some,Allow some,Estonia,Female,28.0,False,0.057953675999999996
14909,8,6,4,7,4,5,Allow some,Allow some,Allow some,Estonia,Female,23.0,True,0.057953675999999996
14910,8,8,5,5,3,3,Allow some,Allow a few,Allow a few,Estonia,Male,48.0,False,0.058014933
14911,8,6,6,8,8,7,Allow some,Allow some,Allow some,Estonia,Female,35.0,False,0.058035252999999995
14912,5,5,5,7,8,2,Allow some,Allow a few,Allow none,Estonia,Female,59.0,False,0.05800658400000001
14913,8,8,7,9,8,7,Allow some,Allow a few,Allow a few,Estonia,Male,56.0,True,0.058014933
14914,7,5,6,7,8,6,Allow some,Allow some,Allow some,Estonia,Female,47.0,True,0.058035252999999995
14915,5,3,6,6,8,6,Allow some,Allow some,Allow some,Estonia,Female,51.0,False,0.05800658400000001
14916,5,5,4,4,6,6,Allow many to come and live here,Allow some,Allow some,Estonia,Male,50.0,False,0.058014933
14917,6,4,4,4,5,3,Allow none,Allow none,Allow none,Estonia,Female,60.0,False,0.057953675999999996
14918,9,8,8,8,6,8,Allow some,Allow a few,Allow none,Estonia,Female,72.0,False,0.057953675999999996
14919,5,8,8,8,5,10,Allow many to come and live here,Allow some,Allow a few,Estonia,Female,82.0,False,0.057949941
14920,8,6,6,2,8,7,Allow a few,Allow some,Allow a few,Estonia,Female,32.0,True,0.058124267
14921,8,8,8,8,7,8,Allow some,Allow a few,Allow none,Estonia,Male,70.0,True,0.057899756
14922,1,5,3,6,8,4,Allow many to come and live here,Allow a few,Allow a few,Estonia,Female,57.0,False,0.058035252999999995
14923,10,6,4,4,9,5,Allow a few,Allow a few,Allow a few,Estonia,Male,61.0,False,0.057899756
14924,7,6,6,3,5,3,Allow a few,Allow a few,Allow a few,Estonia,Female,58.0,True,0.057953675999999996
14925,5,3,5,5,3,1,Allow some,Allow some,Allow a few,Estonia,Female,43.0,False,0.057953675999999996
14926,6,4,6,5,8,4,Allow some,Allow some,Allow a few,Estonia,Female,20.0,False,0.057949941
14927,9,8,8,7,8,6,Allow many to come and live here,Allow some,Allow some,Estonia,Female,27.0,True,0.058035252999999995
14928,9,7,7,5,8,6,Allow some,Allow some,Allow some,Estonia,Female,35.0,True,0.057953675999999996
14929,3,2,3,3,6,2,Allow some,Allow a few,Allow a few,Estonia,Male,53.0,False,0.058014933
14930,4,4,5,4,3,5,Allow many to come and live here,Allow a few,Allow a few,Estonia,Female,84.0,False,0.05800658400000001
14931,9,8,6,9,9,4,Allow some,Allow some,Allow some,Estonia,Male,49.0,True,0.058014933
14932,8,3,3,1,8,6,Allow some,Allow some,Allow none,Estonia,Male,28.0,False,0.057899756
14933,7,0,0,0,9,7,Allow none,Allow a few,Allow a few,Estonia,Female,39.0,False,0.057953675999999996
14934,6,3,2,5,6,5,Allow some,Allow none,Allow a few,Estonia,Male,74.0,True,0.057899756
14935,6,5,2,4,6,4,Allow a few,Allow a few,Allow none,Estonia,Male,43.0,False,0.057830395
14936,10,7,0,3,8,7,Allow a few,Allow a few,Allow none,Estonia,Male,41.0,False,0.057830395
14937,7,4,5,2,7,7,Allow a few,Allow none,Allow none,Estonia,Female,30.0,True,0.058124267
14938,8,5,5,5,7,3,Allow a few,Allow a few,Allow a few,Estonia,Male,30.0,False,0.058103290999999994
14939,7,5,3,2,8,3,Allow many to come and live here,Allow many to come and live here,Allow many to come and live here,Estonia,Male,41.0,True,0.058014933
14940,7,8,5,10,6,4,Allow some,Allow some,Allow some,Estonia,Male,30.0,False,0.058014933
14941,6,3,0,2,9,4,Allow a few,Allow a few,Allow a few,Estonia,Female,62.0,False,0.05800658400000001
14942,10,10,10,5,10,10,Allow some,Allow some,,Estonia,Female,88.0,False,0.058124267
14943,7,7,1,1,8,2,Allow some,Allow a few,Allow a few,Estonia,Male,57.0,False,0.058014933
14944,9,9,6,7,8,7,Allow some,Allow some,Allow some,Estonia,Male,43.0,False,0.057899756
14945,7,5,5,5,5,5,Allow some,Allow none,Allow none,Estonia,Female,57.0,False,0.05800658400000001
